,Area Code,Area,Item Code,Item,Element Code,Element,Unit,Year,Value,Flag
31320,5100,Africa,1089,"Meat, bird nes",5510,Production,tonnes,1966,4950.0,A
31321,5100,Africa,947,"Meat, buffalo",5510,Production,tonnes,1966,94000.0,A
31322,5100,Africa,1127,"Meat, camel",5510,Production,tonnes,1966,96549.0,A
31323,5100,Africa,867,"Meat, cattle",5510,Production,tonnes,1966,2132575.0,A
31324,5100,Africa,1058,"Meat, chicken",5510,Production,tonnes,1966,413012.0,A
31325,5100,Africa,1069,"Meat, duck",5510,Production,tonnes,1966,18719.0,A
31326,5100,Africa,1163,"Meat, game",5510,Production,tonnes,1966,434120.0,A
31327,5100,Africa,1017,"Meat, goat",5510,Production,tonnes,1966,341233.0,A
31328,5100,Africa,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,1966,18780.0,A
31329,5100,Africa,1097,"Meat, horse",5510,Production,tonnes,1966,9781.0,A
31330,5100,Africa,1166,"Meat, nes",5510,Production,tonnes,1966,150900.0,A
31331,5100,Africa,1035,"Meat, pig",5510,Production,tonnes,1966,217894.0,A
31332,5100,Africa,1141,"Meat, rabbit",5510,Production,tonnes,1966,13614.0,A
31333,5100,Africa,977,"Meat, sheep",5510,Production,tonnes,1966,537141.0,A
31334,5100,Africa,1080,"Meat, turkey",5510,Production,tonnes,1966,8630.0,A
31335,5100,Africa,1806,Beef and Buffalo Meat,5510,Production,tonnes,1966,2226575.0,A
31336,5100,Africa,1775,"Meat indigenous, poultry",5510,Production,tonnes,1966,413531.0,A
31337,5100,Africa,1770,"Meat indigenous, total",5510,Production,tonnes,1966,4270952.0,A
31338,5100,Africa,1808,"Meat, Poultry",5510,Production,tonnes,1966,464091.0,A
31339,5100,Africa,1765,"Meat, Total",5510,Production,tonnes,1966,4498246.0,A
31340,5100,Africa,1807,Sheep and Goat Meat,5510,Production,tonnes,1966,878374.0,A
31523,5203,Northern America,944,"Meat indigenous, cattle",5510,Production,tonnes,1966,10184921.0,A
31524,5203,Northern America,1094,"Meat indigenous, chicken",5510,Production,tonnes,1966,3528005.0,A
31525,5203,Northern America,1070,"Meat indigenous, duck",5510,Production,tonnes,1966,23631.0,A
31526,5203,Northern America,1077,"Meat indigenous, geese",5510,Production,tonnes,1966,1654.0,A
31527,5203,Northern America,1032,"Meat indigenous, goat",5510,Production,tonnes,1966,1.0,A
31528,5203,Northern America,1120,"Meat indigenous, horse",5510,Production,tonnes,1966,23328.0,A
31529,5203,Northern America,1055,"Meat indigenous, pig",5510,Production,tonnes,1966,5699780.0,A
31530,5203,Northern America,1012,"Meat indigenous, sheep",5510,Production,tonnes,1966,305791.0,A
31531,5203,Northern America,1087,"Meat indigenous, turkey",5510,Production,tonnes,1966,856176.0,A
31532,5203,Northern America,867,"Meat, cattle",5510,Production,tonnes,1966,10219001.0,A
31533,5203,Northern America,1058,"Meat, chicken",5510,Production,tonnes,1966,3523043.0,A
31534,5203,Northern America,1069,"Meat, duck",5510,Production,tonnes,1966,23631.0,A
31535,5203,Northern America,1163,"Meat, game",5510,Production,tonnes,1966,220000.0,A
31536,5203,Northern America,1017,"Meat, goat",5510,Production,tonnes,1966,1.0,A
31537,5203,Northern America,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,1966,1654.0,A
31538,5203,Northern America,1097,"Meat, horse",5510,Production,tonnes,1966,23250.0,A
31539,5203,Northern America,1166,"Meat, nes",5510,Production,tonnes,1966,9630.0,A
31540,5203,Northern America,1035,"Meat, pig",5510,Production,tonnes,1966,5699294.0,A
31541,5203,Northern America,977,"Meat, sheep",5510,Production,tonnes,1966,304804.0,A
31542,5203,Northern America,1080,"Meat, turkey",5510,Production,tonnes,1966,856008.0,A
31543,5203,Northern America,1806,Beef and Buffalo Meat,5510,Production,tonnes,1966,10219001.0,A
31544,5203,Northern America,1775,"Meat indigenous, poultry",5510,Production,tonnes,1966,4409466.0,A
31545,5203,Northern America,1770,"Meat indigenous, total",5510,Production,tonnes,1966,20852918.0,A
31546,5203,Northern America,1808,"Meat, Poultry",5510,Production,tonnes,1966,4404336.0,A
31547,5203,Northern America,1765,"Meat, Total",5510,Production,tonnes,1966,20880316.0,A
31548,5203,Northern America,1807,Sheep and Goat Meat,5510,Production,tonnes,1966,304805.0,A
31600,5207,South America,944,"Meat indigenous, cattle",5510,Production,tonnes,1966,4996735.0,A
31601,5207,South America,1094,"Meat indigenous, chicken",5510,Production,tonnes,1966,555994.0,A
31602,5207,South America,1070,"Meat indigenous, duck",5510,Production,tonnes,1966,10872.0,A
31603,5207,South America,1077,"Meat indigenous, geese",5510,Production,tonnes,1966,712.0,A
31604,5207,South America,1032,"Meat indigenous, goat",5510,Production,tonnes,1966,72081.0,A
31605,5207,South America,1120,"Meat indigenous, horse",5510,Production,tonnes,1966,122361.0,A
31606,5207,South America,1161,"Meat indigenous, other camelids",5510,Production,tonnes,1966,16805.0,A
31607,5207,South America,1055,"Meat indigenous, pig",5510,Production,tonnes,1966,1175832.0,A
31608,5207,South America,1144,"Meat indigenous, rabbit",5510,Production,tonnes,1966,10748.0,A
31609,5207,South America,1154,"Meat indigenous, rodents",5510,Production,tonnes,1966,20949.0,A
31610,5207,South America,1012,"Meat indigenous, sheep",5510,Production,tonnes,1966,356412.0,A
31611,5207,South America,1087,"Meat indigenous, turkey",5510,Production,tonnes,1966,13137.0,A
31612,5207,South America,867,"Meat, cattle",5510,Production,tonnes,1966,5005298.0,A
31613,5207,South America,1058,"Meat, chicken",5510,Production,tonnes,1966,558005.0,A
31614,5207,South America,1069,"Meat, duck",5510,Production,tonnes,1966,10872.0,A
31615,5207,South America,1163,"Meat, game",5510,Production,tonnes,1966,32024.0,A
31616,5207,South America,1017,"Meat, goat",5510,Production,tonnes,1966,72081.0,A
31617,5207,South America,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,1966,712.0,A
31618,5207,South America,1097,"Meat, horse",5510,Production,tonnes,1966,121919.0,A
31619,5207,South America,1166,"Meat, nes",5510,Production,tonnes,1966,3000.0,A
31620,5207,South America,1158,"Meat, other camelids",5510,Production,tonnes,1966,16843.0,A
31621,5207,South America,1151,"Meat, other rodents",5510,Production,tonnes,1966,20932.0,A
31622,5207,South America,1035,"Meat, pig",5510,Production,tonnes,1966,1176211.0,A
31623,5207,South America,1141,"Meat, rabbit",5510,Production,tonnes,1966,10749.0,A
31624,5207,South America,977,"Meat, sheep",5510,Production,tonnes,1966,356701.0,A
31625,5207,South America,1080,"Meat, turkey",5510,Production,tonnes,1966,13137.0,A
31626,5207,South America,1806,Beef and Buffalo Meat,5510,Production,tonnes,1966,5005298.0,A
31627,5207,South America,1775,"Meat indigenous, poultry",5510,Production,tonnes,1966,580716.0,A
31628,5207,South America,1770,"Meat indigenous, total",5510,Production,tonnes,1966,7387663.0,A
31629,5207,South America,1808,"Meat, Poultry",5510,Production,tonnes,1966,582726.0,A
31630,5207,South America,1765,"Meat, Total",5510,Production,tonnes,1966,7398484.0,A
31631,5207,South America,1807,Sheep and Goat Meat,5510,Production,tonnes,1966,428782.0,A
31632,5300,Asia,1122,"Meat indigenous, ass",5510,Production,tonnes,1966,16400.0,A
31633,5300,Asia,1084,"Meat indigenous, bird nes",5510,Production,tonnes,1966,2593.0,A
31634,5300,Asia,972,"Meat indigenous, buffalo",5510,Production,tonnes,1966,1103991.0,A
31635,5300,Asia,1137,"Meat indigenous, camel",5510,Production,tonnes,1966,52267.0,A
31636,5300,Asia,944,"Meat indigenous, cattle",5510,Production,tonnes,1966,2038322.0,A
31637,5300,Asia,1094,"Meat indigenous, chicken",5510,Production,tonnes,1966,1630440.0,A
31638,5300,Asia,1070,"Meat indigenous, duck",5510,Production,tonnes,1966,260939.0,A
31639,5300,Asia,1077,"Meat indigenous, geese",5510,Production,tonnes,1966,102990.0,A
31640,5300,Asia,1032,"Meat indigenous, goat",5510,Production,tonnes,1966,660295.0,A
31641,5300,Asia,1120,"Meat indigenous, horse",5510,Production,tonnes,1966,81186.0,A
31642,5300,Asia,1124,"Meat indigenous, mule",5510,Production,tonnes,1966,4000.0,A
31643,5300,Asia,1055,"Meat indigenous, pig",5510,Production,tonnes,1966,8021337.0,A
31644,5300,Asia,1144,"Meat indigenous, rabbit",5510,Production,tonnes,1966,24270.0,A
31645,5300,Asia,1012,"Meat indigenous, sheep",5510,Production,tonnes,1966,985954.0,A
31646,5300,Asia,1087,"Meat indigenous, turkey",5510,Production,tonnes,1966,15828.0,A
31647,5300,Asia,1108,"Meat, ass",5510,Production,tonnes,1966,16400.0,A
31648,5300,Asia,1089,"Meat, bird nes",5510,Production,tonnes,1966,2593.0,A
31649,5300,Asia,947,"Meat, buffalo",5510,Production,tonnes,1966,1095400.0,A
31650,5300,Asia,1127,"Meat, camel",5510,Production,tonnes,1966,58860.0,A
31651,5300,Asia,867,"Meat, cattle",5510,Production,tonnes,1966,2043150.0,A
31652,5300,Asia,1058,"Meat, chicken",5510,Production,tonnes,1966,1622047.0,A
31653,5300,Asia,1069,"Meat, duck",5510,Production,tonnes,1966,260939.0,A
31654,5300,Asia,1163,"Meat, game",5510,Production,tonnes,1966,19230.0,A
31655,5300,Asia,1017,"Meat, goat",5510,Production,tonnes,1966,665070.0,A
31656,5300,Asia,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,1966,102990.0,A
31657,5300,Asia,1097,"Meat, horse",5510,Production,tonnes,1966,74005.0,A
31658,5300,Asia,1111,"Meat, mule",5510,Production,tonnes,1966,4000.0,A
31659,5300,Asia,1166,"Meat, nes",5510,Production,tonnes,1966,329590.0,A
31660,5300,Asia,1035,"Meat, pig",5510,Production,tonnes,1966,8033646.0,A
31661,5300,Asia,1141,"Meat, rabbit",5510,Production,tonnes,1966,24270.0,A
31662,5300,Asia,977,"Meat, sheep",5510,Production,tonnes,1966,970222.0,A
31663,5300,Asia,1080,"Meat, turkey",5510,Production,tonnes,1966,15828.0,A
31664,5300,Asia,1806,Beef and Buffalo Meat,5510,Production,tonnes,1966,3138550.0,A
31665,5300,Asia,1775,"Meat indigenous, poultry",5510,Production,tonnes,1966,2012790.0,A
31666,5300,Asia,1770,"Meat indigenous, total",5510,Production,tonnes,1966,15349632.0,A
31667,5300,Asia,1808,"Meat, Poultry",5510,Production,tonnes,1966,2004397.0,A
31668,5300,Asia,1765,"Meat, Total",5510,Production,tonnes,1966,15338241.0,A
31669,5300,Asia,1807,Sheep and Goat Meat,5510,Production,tonnes,1966,1635292.0,A
31821,5400,Europe,1122,"Meat indigenous, ass",5510,Production,tonnes,1966,3948.0,A
31822,5400,Europe,972,"Meat indigenous, buffalo",5510,Production,tonnes,1966,10278.0,A
31823,5400,Europe,1137,"Meat indigenous, camel",5510,Production,tonnes,1966,,
31824,5400,Europe,944,"Meat indigenous, cattle",5510,Production,tonnes,1966,12005826.0,A
31825,5400,Europe,1094,"Meat indigenous, chicken",5510,Production,tonnes,1966,3512774.0,A
31826,5400,Europe,1070,"Meat indigenous, duck",5510,Production,tonnes,1966,93443.0,A
31827,5400,Europe,1077,"Meat indigenous, geese",5510,Production,tonnes,1966,62933.0,A
31828,5400,Europe,1032,"Meat indigenous, goat",5510,Production,tonnes,1966,108964.0,A
31829,5400,Europe,1120,"Meat indigenous, horse",5510,Production,tonnes,1966,201745.0,A
31830,5400,Europe,1124,"Meat indigenous, mule",5510,Production,tonnes,1966,10158.0,A
31831,5400,Europe,1055,"Meat indigenous, pig",5510,Production,tonnes,1966,16499417.0,A
31832,5400,Europe,1144,"Meat indigenous, rabbit",5510,Production,tonnes,1966,372318.0,A
31833,5400,Europe,1012,"Meat indigenous, sheep",5510,Production,tonnes,1966,1949820.0,A
31834,5400,Europe,1087,"Meat indigenous, turkey",5510,Production,tonnes,1966,158734.0,A
31835,5400,Europe,1108,"Meat, ass",5510,Production,tonnes,1966,3983.0,A
31836,5400,Europe,1089,"Meat, bird nes",5510,Production,tonnes,1966,3000.0,A
31837,5400,Europe,947,"Meat, buffalo",5510,Production,tonnes,1966,10278.0,A
31838,5400,Europe,1127,"Meat, camel",5510,Production,tonnes,1966,,
31839,5400,Europe,867,"Meat, cattle",5510,Production,tonnes,1966,11982039.0,A
31840,5400,Europe,1058,"Meat, chicken",5510,Production,tonnes,1966,3525144.0,A
31841,5400,Europe,1069,"Meat, duck",5510,Production,tonnes,1966,93443.0,A
31842,5400,Europe,1163,"Meat, game",5510,Production,tonnes,1966,67993.0,A
31843,5400,Europe,1017,"Meat, goat",5510,Production,tonnes,1966,108998.0,A
31844,5400,Europe,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,1966,62965.0,A
31845,5400,Europe,1097,"Meat, horse",5510,Production,tonnes,1966,223230.0,A
31846,5400,Europe,1111,"Meat, mule",5510,Production,tonnes,1966,6798.0,A
31847,5400,Europe,1166,"Meat, nes",5510,Production,tonnes,1966,388103.0,A
31848,5400,Europe,1035,"Meat, pig",5510,Production,tonnes,1966,16512277.0,A
31849,5400,Europe,1141,"Meat, rabbit",5510,Production,tonnes,1966,372678.0,A
31850,5400,Europe,977,"Meat, sheep",5510,Production,tonnes,1966,1834165.0,A
31851,5400,Europe,1080,"Meat, turkey",5510,Production,tonnes,1966,156705.0,A
31852,5400,Europe,1806,Beef and Buffalo Meat,5510,Production,tonnes,1966,11992317.0,A
31853,5400,Europe,1775,"Meat indigenous, poultry",5510,Production,tonnes,1966,3827884.0,A
31854,5400,Europe,1770,"Meat indigenous, total",5510,Production,tonnes,1966,35446456.0,A
31855,5400,Europe,1808,"Meat, Poultry",5510,Production,tonnes,1966,3841256.0,A
31856,5400,Europe,1765,"Meat, Total",5510,Production,tonnes,1966,35351798.0,A
31857,5400,Europe,1807,Sheep and Goat Meat,5510,Production,tonnes,1966,1943163.0,A
31985,5500,Oceania,972,"Meat indigenous, buffalo",5510,Production,tonnes,1966,20.0,A
31986,5500,Oceania,944,"Meat indigenous, cattle",5510,Production,tonnes,1966,1245166.0,A
31987,5500,Oceania,1094,"Meat indigenous, chicken",5510,Production,tonnes,1966,77120.0,A
31988,5500,Oceania,1070,"Meat indigenous, duck",5510,Production,tonnes,1966,2159.0,A
31989,5500,Oceania,1077,"Meat indigenous, geese",5510,Production,tonnes,1966,232.0,A
31990,5500,Oceania,1032,"Meat indigenous, goat",5510,Production,tonnes,1966,1529.0,A
31991,5500,Oceania,1120,"Meat indigenous, horse",5510,Production,tonnes,1966,11991.0,A
31992,5500,Oceania,1055,"Meat indigenous, pig",5510,Production,tonnes,1966,201331.0,A
31993,5500,Oceania,1012,"Meat indigenous, sheep",5510,Production,tonnes,1966,1087544.0,A
31994,5500,Oceania,1087,"Meat indigenous, turkey",5510,Production,tonnes,1966,3207.0,A
31995,5500,Oceania,947,"Meat, buffalo",5510,Production,tonnes,1966,20.0,A
31996,5500,Oceania,867,"Meat, cattle",5510,Production,tonnes,1966,1243848.0,A
31997,5500,Oceania,1058,"Meat, chicken",5510,Production,tonnes,1966,76736.0,A
31998,5500,Oceania,1069,"Meat, duck",5510,Production,tonnes,1966,2157.0,A
31999,5500,Oceania,1163,"Meat, game",5510,Production,tonnes,1966,138000.0,A
32000,5500,Oceania,1017,"Meat, goat",5510,Production,tonnes,1966,1529.0,A
32001,5500,Oceania,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,1966,232.0,A
32002,5500,Oceania,1097,"Meat, horse",5510,Production,tonnes,1966,11835.0,A
32003,5500,Oceania,1166,"Meat, nes",5510,Production,tonnes,1966,1000.0,A
32004,5500,Oceania,1035,"Meat, pig",5510,Production,tonnes,1966,201372.0,A
32005,5500,Oceania,977,"Meat, sheep",5510,Production,tonnes,1966,1081477.0,A
32006,5500,Oceania,1080,"Meat, turkey",5510,Production,tonnes,1966,3207.0,A
32007,5500,Oceania,1806,Beef and Buffalo Meat,5510,Production,tonnes,1966,1243867.0,A
32008,5500,Oceania,1775,"Meat indigenous, poultry",5510,Production,tonnes,1966,82717.0,A
32009,5500,Oceania,1770,"Meat indigenous, total",5510,Production,tonnes,1966,2769297.0,A
32010,5500,Oceania,1808,"Meat, Poultry",5510,Production,tonnes,1966,82332.0,A
32011,5500,Oceania,1765,"Meat, Total",5510,Production,tonnes,1966,2761412.0,A
32012,5500,Oceania,1807,Sheep and Goat Meat,5510,Production,tonnes,1966,1083006.0,A
36691,5100,Africa,1122,"Meat indigenous, ass",5510,Production,tonnes,1967,7268.0,A
36692,5100,Africa,1084,"Meat indigenous, bird nes",5510,Production,tonnes,1967,4800.0,A
36693,5100,Africa,972,"Meat indigenous, buffalo",5510,Production,tonnes,1967,,A
36694,5100,Africa,1137,"Meat indigenous, camel",5510,Production,tonnes,1967,114788.0,A
36695,5100,Africa,944,"Meat indigenous, cattle",5510,Production,tonnes,1967,2014471.0,A
36696,5100,Africa,1094,"Meat indigenous, chicken",5510,Production,tonnes,1967,390416.0,A
36697,5100,Africa,1070,"Meat indigenous, duck",5510,Production,tonnes,1967,19707.0,A
36698,5100,Africa,1077,"Meat indigenous, geese",5510,Production,tonnes,1967,19120.0,A
36699,5100,Africa,1032,"Meat indigenous, goat",5510,Production,tonnes,1967,362366.0,A
36700,5100,Africa,1120,"Meat indigenous, horse",5510,Production,tonnes,1967,10302.0,A
36701,5100,Africa,1055,"Meat indigenous, pig",5510,Production,tonnes,1967,232145.0,A
36702,5100,Africa,1144,"Meat indigenous, rabbit",5510,Production,tonnes,1967,13675.0,A
36703,5100,Africa,1012,"Meat indigenous, sheep",5510,Production,tonnes,1967,561137.0,A
36704,5100,Africa,1087,"Meat indigenous, turkey",5510,Production,tonnes,1967,8415.0,A
36705,5100,Africa,1108,"Meat, ass",5510,Production,tonnes,1967,7028.0,A
36706,5100,Africa,1089,"Meat, bird nes",5510,Production,tonnes,1967,4800.0,A
36707,5100,Africa,947,"Meat, buffalo",5510,Production,tonnes,1967,96000.0,A
36708,5100,Africa,1127,"Meat, camel",5510,Production,tonnes,1967,97473.0,A
36709,5100,Africa,867,"Meat, cattle",5510,Production,tonnes,1967,2132215.0,A
36710,5100,Africa,1058,"Meat, chicken",5510,Production,tonnes,1967,441556.0,A
36711,5100,Africa,1069,"Meat, duck",5510,Production,tonnes,1967,19707.0,A
36712,5100,Africa,1163,"Meat, game",5510,Production,tonnes,1967,453020.0,A
36713,5100,Africa,1017,"Meat, goat",5510,Production,tonnes,1967,353633.0,A
36714,5100,Africa,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,1967,19120.0,A
36715,5100,Africa,1097,"Meat, horse",5510,Production,tonnes,1967,10071.0,A
36716,5100,Africa,1166,"Meat, nes",5510,Production,tonnes,1967,152600.0,A
36717,5100,Africa,1035,"Meat, pig",5510,Production,tonnes,1967,232148.0,A
36718,5100,Africa,1141,"Meat, rabbit",5510,Production,tonnes,1967,13675.0,A
36719,5100,Africa,977,"Meat, sheep",5510,Production,tonnes,1967,551355.0,A
36720,5100,Africa,1080,"Meat, turkey",5510,Production,tonnes,1967,8414.0,A
36721,5100,Africa,1806,Beef and Buffalo Meat,5510,Production,tonnes,1967,2228215.0,A
36722,5100,Africa,1775,"Meat indigenous, poultry",5510,Production,tonnes,1967,442458.0,A
36723,5100,Africa,1770,"Meat indigenous, total",5510,Production,tonnes,1967,4364230.0,A
36724,5100,Africa,1808,"Meat, Poultry",5510,Production,tonnes,1967,493597.0,A
36725,5100,Africa,1765,"Meat, Total",5510,Production,tonnes,1967,4592815.0,A
36726,5100,Africa,1807,Sheep and Goat Meat,5510,Production,tonnes,1967,904988.0,A
36909,5203,Northern America,944,"Meat indigenous, cattle",5510,Production,tonnes,1967,10348176.0,A
36910,5203,Northern America,1094,"Meat indigenous, chicken",5510,Production,tonnes,1967,3623719.0,A
36911,5203,Northern America,1070,"Meat indigenous, duck",5510,Production,tonnes,1967,24743.0,A
36912,5203,Northern America,1077,"Meat indigenous, geese",5510,Production,tonnes,1967,1697.0,A
36913,5203,Northern America,1032,"Meat indigenous, goat",5510,Production,tonnes,1967,1.0,A
36914,5203,Northern America,1120,"Meat indigenous, horse",5510,Production,tonnes,1967,23487.0,A
36915,5203,Northern America,1055,"Meat indigenous, pig",5510,Production,tonnes,1967,6361760.0,A
36916,5203,Northern America,1012,"Meat indigenous, sheep",5510,Production,tonnes,1967,305861.0,A
36917,5203,Northern America,1087,"Meat indigenous, turkey",5510,Production,tonnes,1967,943169.0,A
36918,5203,Northern America,867,"Meat, cattle",5510,Production,tonnes,1967,10376471.0,A
36919,5203,Northern America,1058,"Meat, chicken",5510,Production,tonnes,1967,3618846.0,A
36920,5203,Northern America,1069,"Meat, duck",5510,Production,tonnes,1967,24743.0,A
36921,5203,Northern America,1163,"Meat, game",5510,Production,tonnes,1967,222000.0,A
36922,5203,Northern America,1017,"Meat, goat",5510,Production,tonnes,1967,1.0,A
